Customer_ID,Customer_Name,Country,Year,Product_Category,Sub-Category,Profit
NF-18595,Nicole Fjeld,United States,2014,Office Supplies,Art,2.70
PF-19225,Phillip Flathmann,United States,2017,Technology,Phones,34.18
JJ-15760,Joel Jenkins,United States,2015,Office Supplies,Appliances,9.52
KC-16675,Kimberly Carter,United States,2017,Furniture,Chairs,26.87
SB-20170,Sarah Bern,United States,2017,Furniture,Chairs,143.04
FH-14350,Fred Harton,United States,2015,Office Supplies,Storage,1.55
SC-20020,Sam Craven,United States,2014,Office Supplies,Paper,5.44
BS-11380,Bil Stewart,United States,2017,Furniture,Furnishings,0.00
CR-12580,Clay Rozendal,United States,2017,Furniture,Tables,20.91
TM-21010,Tamara Manning,United States,2015,Office Supplies,Art,3.06
SC-20050,Sample Company A,United States,2016,Office Supplies,Appliances,4.24
FA-14230,Frank Atkinson,United States,2015,Furniture,Furnishings,3.68
NL-18310,Nancy Lomonaco,United States,2017,Office Supplies,Envelopes,38.29
RB-19795,Ross Baird,United States,2017,Office Supplies,Labels,27.49
DP-13105,Dave Poirier,United States,2017,Office Supplies,Binders,7.99
DW-13195,David Wiener,United States,2014,Office Supplies,Binders,22.57
PF-19165,Philip Fox,United States,2015,Office Supplies,Supplies,9.22
RB-19795,Ross Baird,United States,2015,Office Supplies,Binders,-18.46
DJ-13510,Don Jones,United States,2017,Furniture,Furnishings,1.00
DO-13435,Denny Ordway,United States,2017,Office Supplies,Storage,0.00
LA-16780,Laura Armstrong,United States,2016,Furniture,Furnishings,-0.76
CG-12040,Catherine Glotzbach,United States,2016,Technology,Phones,18.00
LR-16915,Lena Radford,United States,2016,Office Supplies,Binders,2.56
GA-14725,Guy Armstrong,United States,2014,Furniture,Furnishings,53.27
BD-11770,Bryan Davis,United States,2017,Furniture,Bookcases,30.10
RB-19465,Rick Bensley,United States,2016,Furniture,Furnishings,272.79
JK-16120,Julie Kriz,United States,2016,Furniture,Bookcases,12.78
KM-16720,Kunst Miller,United States,2014,Technology,Accessories,28.50
EM-14140,Eugene Moren,United States,2014,Office Supplies,Binders,2.21
SE-20110,Sanjit Engle,United States,2015,Office Supplies,Appliances,113.85
CB-12415,Christy Brittain,United States,2015,Office Supplies,Supplies,2.04
ND-18370,Natalie DeCherney,United States,2017,Office Supplies,Binders,-44.28
AF-10870,Art Ferguson,United States,2017,Office Supplies,Storage,-18.20
AR-10540,Andy Reiter,United States,2017,Office Supplies,Binders,5.59
MW-18220,Mitch Webber,United States,2014,Office Supplies,Storage,57.50
PO-18850,Patrick OBrill,United States,2017,Office Supplies,Paper,15.49
RW-19630,Rob Williams,United States,2016,Office Supplies,Appliances,-11.76
LR-17035,Lisa Ryan,United States,2014,Office Supplies,Binders,31.47
RS-19765,Roland Schwarz,United States,2017,Furniture,Tables,6.38
DL-12925,Daniel Lacy,United States,2015,Furniture,Furnishings,11.16
CL-12700,Craig Leslie,United States,2016,Office Supplies,Paper,5.44
HA-14920,Helen Andreada,United States,2015,Office Supplies,Binders,4.10
SH-19975,NA,United States,2017,Office Supplies,Binders,-19.00
CS-11845,Cari Sayre,United States,2015,Office Supplies,Binders,8.00
SO-20335,Sean ODonnell,United States,2017,Furniture,Furnishings,3.00
FH-14365,Fred Hopkins,United States,2017,Office Supplies,Paper,6.00
DV-13465,Dianna Vittorini,United States,2015,Office Supplies,Labels,15.00
GM-14680,Greg Matthias,United States,2014,Furniture,Chairs,32.10
CA-12310,Christine Abelman,United States,2014,Furniture,Tables,-4.03
CC-12475,Cindy Chapman,United States,2016,Office Supplies,Paper,5.07
MP-17470,Mark Packer,United States,2014,Technology,Phones,88.18
MC-18130,Mike Caudle,United States,2016,Office Supplies,Appliances,2.05
BE-11410,Bobby Elias,United States,2017,Office Supplies,Paper,88.07
DV-13465,Dianna Vittorini,United States,2015,Technology,Accessories,54.00
GB-14530,Ge orge Bell,United States,2015,Office Supplies,Art,5.49
LP-17080,Liz Pelletier,United States,2017,Office Supplies,Binders,9.44
RW-19630,Rob Williams,United States,2016,Office Supplies,Binders,69.92
SV-20785,Stewart Visinsky,United States,2015,Furniture,Chairs,-36.18
JK-15730,Joe Kamberova,United States,2014,Office Supplies,Paper,12.70
VT-21700,Valerie Takahito,United States,2015,Furniture,Bookcases,-211.47
JF-15355,Jay Fein,United States,2015,Office Supplies,Paper,5.66
TB-21250,Tim Brockman,United States,2014,Office Supplies,Supplies,-2.60
JK-15205,Jamie Kunitz,United States,2015,Furniture,Furnishings,9.57
AJ-10960,Astrea Jones,United States,2017,Office Supplies,Art,2.77
AB-10060,Adam Bellavance,United States,2016,Office Supplies,Binders,1.07
JD-15895,Jonathan Doherty,United States,2016,Furniture,Furnishings,10.35
AP-10915,Arthur Prichep,United States,2014,Office Supplies,Supplies,0.51
BS-11755,Bruce Stewart,United States,2017,Office Supplies,Appliances,48.29
DJ-13510,Don Jones,United States,2017,Office Supplies,Binders,22.89
DK-13375,Dennis Kane,United States,2016,Technology,Accessories,89.96
AJ-10945,Ashley Jarboe,United States,2015,Office Supplies,Appliances,15.40
AC-10615,Ann Chong,United States,2017,Furniture,Chairs,213.74
JF-15295,Jason Fortune,United States,2014,Office Supplies,Storage,3.24
ME-17320,Maria Etezadi,United States,2017,Office Supplies,Binders,41.95
CS-12460,Chuck Sachs,United States,2017,Furniture,Furnishings,5.52
DM-13345,Denise Monton,United States,2014,Office Supplies,Art,0.89
RH-19555,Ritsa Hightower,United States,2016,Office Supplies,Binders,-20.09
NG-18430,Nathan Gelder,United States,2017,Office Supplies,Paper,5.82
HP-14815,Harold Pawlan,United States,2017,Furniture,Chairs,262.39
LD-17005,Lisa DeCherney,United States,2014,Furniture,Furnishings,36.00
RO-19780,Rose OBrian,United States,2017,Office Supplies,Appliances,-180.00
TM-21010,Tamara Manning,United States,2015,Office Supplies,Envelopes,13.00
TG-21640,Trudy Glocke,United States,2015,Office Supplies,Supplies,2.00
LR-17035,Lisa Ryan,United States,2016,Office Supplies,Appliances,-251.19
AH-10465,Amy Hunt,United States,2015,Technology,Accessories,84.66
RA-19285,Ralph Arnett,United States,2015,Office Supplies,Binders,5.57
GA-14725,Guy Armstrong,United States,2017,Office Supplies,Binders,-59.37
RF-19840,Roy Franzsisch,United States,2014,Office Supplies,Storage,4.96
DC-12850,Dan Campbell,United States,2017,Furniture,Furnishings,0.00
CK-12205,Chloris Kastensmidt,United States,2015,Office Supplies,Paper,1.70
ZC-21910,Zuschuss Carroll,United States,2017,Office Supplies,Paper,47.51
AH-10030,Aaron Hawkins,United States,2014,Technology,Accessories,11.47
BF-10975,Barbara Fisher,United States,2017,Office Supplies,Labels,6.97
SB-20290,Sean Braxton,United States,2017,Office Supplies,Storage,14.68
PM-19135,Peter McVee,United States,2015,Office Supplies,Paper,14.65
MC-17275,Marc Crier,United States,2014,Office Supplies,Art,2.65
CM-11935,Carlos Meador,United States,2016,Furniture,Bookcases,-67.67
SD-20485,Shirley Daniels,United States,2016,Office Supplies,Binders,12.72
RW-19690,Robert Waldorf,United States,2017,Office Supplies,Paper,2.83
MH-17440,Mark Haberlin,United States,2016,Furniture,Chairs,0.00
BB-11545,Brenda Bowman,United States,2016,Furniture,Chairs,-2.06
AB-10165,Alan Barnes,United States,2015,Office Supplies,Binders,27.74
BP-11095,Bart Pistole,United States,2014,Office Supplies,Fasteners,8.79
GK-14620,Grace Kelly,United States,2016,Technology,Accessories,35.00
VD-21670,Valerie Dominguez,United States,2014,Office Supplies,Binders,4.78
TB-21280,Toby Braunhardt,United States,2014,Office Supplies,Appliances,26.87
KB-16315,Karl Braun,United States,2015,Technology,Accessories,0.90
AF-10885,Art Foster,United States,2014,Office Supplies,Art,5.30
AB-10060,Adam Bellavance,United States,2017,Office Supplies,Paper,31.19
AF-10885,Art Foster,United States,2014,Furniture,Bookcases,-216.98
BP-11290,Beth Paige,United States,2016,Furniture,Chairs,0.00
VM-21835,Vivian Mathis,United States,2014,Office Supplies,Art,6.51
CP-12340,Christine Phan,United States,2015,Office Supplies,Binders,-1031.54
DD-13570,Dorothy Dickinson,United States,2017,Office Supplies,Paper,15.82
DH-13075,Dave Hallsten,United States,2017,Office Supplies,Paper,9.62
EH-13765,Edward Hooks,United States,2016,Furniture,Chairs,56.32
MH-17455,Mark Hamilton,United States,2017,Furniture,Furnishings,19.34
JS-15685,Jim Sink,United States,2017,Office Supplies,Paper,14.52
GA-14515,George Ashbrook,United States,2016,Office Supplies,Art,4.24
AA-10375,Allen Armold,United States,2014,Office Supplies,Binders,5.58
EM-13825,Elizabeth Moffitt,United States,2017,Office Supplies,Labels,6.87
JR-16210,Justin Ritter,United States,2017,Furniture,Bookcases,-128.24
RB-19465,Rick Bensley,United States,2014,Office Supplies,Paper,2.64
TS-21655,Trudy Schmidt,United States,2016,Office Supplies,Art,5.37
DO-13435,Denny Ordway,United States,2016,Office Supplies,Paper,8.50
SC-20770,Stewart Carmichael,United States,2017,Office Supplies,Binders,-20.17
DH-13675,Duane Huffman,United States,2014,Office Supplies,Art,4.20
TS-21160,Theresa Swint,United States,2016,Office Supplies,Supplies,7.61
PK-19075,Pete Kriz,United States,2017,Office Supplies,Labels,11.78
AC-10615,Ann Chong,United States,2017,Office Supplies,Fasteners,0.34
EB-13870,Emily Burns,United States,2017,Office Supplies,Binders,-1.53
TC-21295,Toby Carlisle,United States,2017,Technology,Accessories,19.74
EH-14125,Eugene Hildebrand,United States,2015,Office Supplies,Storage,38.35
HA-14920,Helen Andreada,United States,2016,Office Supplies,Art,1.19
DS-13180,David Smith,United States,2016,Office Supplies,Binders,15.94
JM-15250,Janet Martin,United States,2017,Office Supplies,Art,1.07
SC-20770,Stewart Carmichael,United States,2016,Technology,Machines,-643.71
TB-21520,Tracy Blumstein,United States,2015,Office Supplies,Art,3.55
LB-16795,Laurel Beltran,United States,2016,Office Supplies,Binders,-4.70
JM-15865,John Murray,United States,2016,Furniture,Chairs,-1.00
GR-14560,Georgia Rosenberg,United States,2014,Furniture,Bookcases,236.00
PW-19240,Pierre Wener,United States,2015,Office Supplies,Paper,19.00
MB-17305,Maria Bertelson,United States,2015,Office Supplies,Storage,2.00
DM-12955,Dario Medina,United States,2014,Office Supplies,Appliances,59.66
RB-19360,Raymond Buch,United States,2017,Technology,Accessories,35.99
CP-12085,Cathy Prescott,United States,2017,Office Supplies,Paper,15.55
VW-21775,Victoria Wilson,United States,2015,Furniture,Furnishings,8.12
NS-18640,Noel Staavos,United States,2014,Furniture,Tables,11.20
GM-14680,Greg Matthias,United States,2016,Furniture,Tables,-115.71
CM-12445,Chuck Magee,United States,2016,Office Supplies,Storage,13.89
PG-18895,Paul Gonzalez,United States,2014,Technology,Phones,6.30
KT-16465,Kean Takahito,United States,2015,Office Supplies,Binders,7.23
JK-15730,Joe Kamberova,United States,2017,Office Supplies,Binders,-6.36
KL-16645,Ken Lonsdale,United States,2015,Office Supplies,Binders,35.65
NG-18355,Nat Gilpin,United States,2014,Office Supplies,Paper,69.18
MK-18160,Mike Kennedy,United States,2014,Technology,Accessories,-19.00
AB-10105,Adrian Barton,United States,2016,Furniture,Tables,-204.00
PR-18880,Patrick Ryan,United States,2017,Office Supplies,Binders,42.00
MC-18100,Mick Crebagga,United States,2015,Office Supplies,Storage,-16.00
RR-19525,Rick Reed,United States,2014,Office Supplies,Paper,79.89
JS-16030,Joy Smith,United States,2014,Office Supplies,Art,3.40
IL-15100,Ivan Liston,United States,2016,Office Supplies,Art,7.02
MW-18235,Mitch Willingham,United States,2014,Office Supplies,Binders,1276.49
RA-19915,Russell Applegate,United States,2017,Office Supplies,Binders,-33.14
NK-18490,Neil Knudson,United States,2015,Office Supplies,Art,1.79
AW-10840,Anth ony Witt,United States,2015,Technology,Accessories,-0.27
KM-16720,Kunst Miller,United States,2015,Furniture,Furnishings,22.33
AB-10150,Aimee Bixby,United States,2017,Office Supplies,Paper,5.28
DS-13180,David Smith,United States,2015,Furniture,Bookcases,34.49
SV-20785,Stewart Visinsky,United States,2015,Office Supplies,Paper,2.89
HF-14995,Herbert Flentye,United States,2017,Office Supplies,Binders,5.10
MH-17290,Marc Harrigan,United States,2017,Office Supplies,Storage,3.25
IL-15100,Ivan Liston,United States,2015,Furniture,Bookcases,82.34
MG-17890,Michael Granlund,United States,2017,Technology,Accessories,-3.09
HG-14845,Harry Greene,United States,2015,Office Supplies,Binders,-2.01
RK-19300,Ralph Kennedy,United States,2015,Technology,Accessories,124.68
KD-16495,Keith Dawkins,United States,2017,Office Supplies,Appliances,6.72
SE-20110,Sanjit Engle,United States,2016,Office Supplies,Binders,18.20
KH-16330,Katharine Harms,United States,2017,Technology,Accessories,1.53
BD-11605,Brian Dahlen,United States,2017,Office Supplies,Labels,85.53
MC-17590,Matt Collister,United States,2014,Technology,Accessories,0.00
QJ-19255,Quincy Jones,United States,2016,Office Supplies,Envelopes,32.60
RA-19915,Russell Applegate,United States,2014,Technology,Phones,248.00
MV-18190,Mike Vitt orini,United States,2016,Office Supplies,Paper,107.72
BE-11335,Bil Eplett,United States,2017,Furniture,Furnishings,76.26
AP-10915,Arthur Prichep,United States,2016,Office Supplies,Appliances,22.87
LC-16885,Lena Creighton,United States,2014,Technology,Accessories,38.00
GM-14440,Gary McGarr,United States,2017,Technology,Phones,33.59
DB-13660,Duane Benoit,United States,2015,Office Supplies,Binders,-17.29
PP-18955,Paul Prost,United States,2017,Office Supplies,Binders,20.73
RP-19390,Resi Plking,United States,2017,Office Supplies,Binders,-4.99
RO-19780,Rose OBrian,United States,2015,Office Supplies,Binders,4.92
KH-16690,Kristen Hastings,United States,2017,Technology,Phones,7.00
BD-11500,Bradley Drucker,United States,2014,Technology,Accessories,206.00
MW-18220,Mitch Webber,United States,2015,Technology,Accessories,2.00
JO-15550,Jesus Ocampo,United States,2015,Office Supplies,Art,0.81
KH-16690,Kristen Hastings,United States,2015,Office Supplies,Storage,13.89
DE-13255,NA,United States,2015,Office Supplies,Binders,6.86
BV-11245,Benjamin Venier,United States,2017,Office Supplies,Art,10.88
CS-12400,Christopher Schild,United States,2017,Office Supplies,Storage,-48.95
SF-20200,Sarah Foster,United States,2017,Office Supplies,Art,7.54
GM-14440,Gary McGarr,United States,2017,Office Supplies,Art,22.24
Dp-13240,Dean perceR,United States,2014,Technology,Accessories,58.65
DN-13690,Duane Noonan,United States,2016,Office Supplies,Binders,2.81
CV-12295,Christina VanderZanden,United States,2016,Office Supplies,Binders,20.45
CC-12685,Craig Carroll,United States,2015,Office Supplies,Binders,-10.34
AH-10030,Aaron Hawkins,United States,2016,Furniture,Furnishings,38.04
VP-21730,Victor Preis,United States,2017,Office Supplies,Binders,25.58
NF-18595,Nicole Fjeld,United States,2017,Office Supplies,Paper,26.47
LF-17185,Luke Foster,United States,2015,Furniture,Chairs,63.93
LM-17065,Liz MacKendrick,United States,2014,Furniture,Tables,22.35
MG-17650,Matthew Grinstein,United States,2016,Office Supplies,Storage,6.72
TS-21655,Trudy Schmidt,United States,2015,Technology,Accessories,4.40
TC-21475,Tony Chapman,United States,2016,Office Supplies,Art,13.23
BP-11185,Ben Peterman,United States,2016,Furniture,Bookcases,-14.14
AG-10300,Aleksandra Gannaway,United States,2014,Furniture,Chairs,23.03
JD-15895,Jonathan Doherty,United States,2016,Furniture,Furnishings,14.88
PA-19060,Pete Armstrong,United States,2015,Office Supplies,Envelopes,50.94
RF-19345,Randy Ferguson,United States,2016,Furniture,Chairs,52.97
CS-12400,Christopher Schild,United States,2017,Furniture,Tables,-248.25
QJ-19255,Quincy Jones,United States,2016,Technology,Phones,2.30
SG-20080,Sandra Glassco,United States,2015,Office Supplies,Art,1.26
VD-21670,Valerie Dominguez,United States,2015,Furniture,Chairs,43.84
CS-12505,Cindy Stewart,United States,2015,Office Supplies,Paper,5.78
KB-16315,Karl Braun,United States,2017,Office Supplies,Binders,9.64
MF-18250,Monica Federle,United States,2017,Office Supplies,Storage,17.37
BV-11245,Benjamin Venier,United States,2016,Office Supplies,Storage,80.02
SJ-20215,Sarah Jordon,United States,2017,Furniture,Chairs,-18.12
EA-14035,Erin Ashbrook,United States,2016,Office Supplies,Paper,6.22
RP-19270,Rachel Payne,United States,2016,Office Supplies,Binders,11.70
PS-18970,Paul Stevenson,United States,2017,Office Supplies,Storage,7.19
MS-17710,Maurice Satty,United States,2015,Office Supplies,Storage,48.99
Dp-13240,Dean perceR,United States,2016,Technology,Accessories,91.79
EM-14140,Eugene Moren,United States,2016,Furniture,Furnishings,21.33
HD-14785,Harold Dahlen,United States,2014,Office Supplies,Binders,-173.00
MW-18235,Mitch Willingham,United States,2017,Technology,Machines,216.00
FM-14290,Frank Merwin,United States,2017,Office Supplies,Binders,-2.32
TS-21160,Theresa Swint,United States,2016,Furniture,Furnishings,12.00
CS-12130,Chad Sievert,United States,2015,Office Supplies,Storage,-2.22
SD-20485,Shirley Daniels,United States,2014,Furniture,Furnishings,30.78
RB-19465,Rick Bensley,United States,2017,Furniture,Furnishings,7.00
SN-20560,Skye Norling,United States,2015,Office Supplies,Paper,4.33
TC-20980,Tamara Chand,United States,2016,Office Supplies,Binders,2.56
FM-14290,Frank Merwin,United States,2016,Office Supplies,Binders,1.55
RS-19765,Roland Schwarz,United States,2017,Technology,Phones,39.55
AS-10225,Alan Schoenberger,United States,2017,Office Supplies,Appliances,20.84
SW-20455,Shaun Weien,United States,2017,Furniture,Furnishings,2.17
DP-13000,Darren Powers,United States,2014,Office Supplies,Paper,5.55
PT-19090,Pete Takahito,United States,2017,Office Supplies,Paper,2.50
CB-12535,Claudia Bergmann,United States,2017,Office Supplies,Binders,112.49
SH-20395,ShahiHopkins,United States,2015,Technology,Accessories,2.24
DJ-13630,Doug Jacobs,United States,2017,Office Supplies,Appliances,511.37
KM-16225,Kalyca Meade,United States,2017,Office Supplies,Art,0.43
VT-21700,Valerie Takahito,United States,2015,Office Supplies,Appliances,18.40
GG-14650,Greg Guthrie,United States,2017,Technology,Phones,2.70
NK-18490,Neil Knudson,United States,2017,Technology,Accessories,0.44
PO-19195,Phillina Ober,United States,2015,Office Supplies,Binders,7.09
GT-14710,Greg Tran,United States,2016,Office Supplies,Paper,89.16
EM-13810,NA,United States,2017,Office Supplies,Storage,10.48
EP-13915,Emily Phan,United States,2016,Office Supplies,Paper,8.22
AS-10045,Aaron Smayling,United States,2017,Office Supplies,Binders,-21.16
AH-10465,Amy Hunt,United States,2017,Office Supplies,Labels,6.87
AY-10555,Andy Yotov,United States,2017,Furniture,Furnishings,7.58
NW-18400,Natalie Webber,United States,2014,Technology,Machines,-172.49
DK-13150,David K lendrick,United States,2017,Office Supplies,Paper,137.15
DK-13090,Dave Kipp,United States,2017,Office Supplies,Paper,3.74
LS-17200,Luke Schmidt,United States,2017,Office Supplies,Appliances,54.56
DE-13255,NA,United States,2014,Office Supplies,Art,1.03
AA-10480,Andrew Allen,United States,2016,Technology,Accessories,163.19
LH-17020,Lisa Hazard,United States,2016,Furniture,Furnishings,16.46
EH-13765,Edward Hooks,United States,2016,Office Supplies,Paper,6.02
ME-18010,Michelle Ellison,United States,2015,Office Supplies,Binders,8.77
AM-10705,Anne McFarland,United States,2014,Furniture,Furnishings,7.77
PG-18895,Paul Gonzalez,United States,2017,Office Supplies,Paper,18.00
DV-13045,Darrin Van Huff,United States,2017,Technology,Phones,-17.00
CP-12085,Cathy Prescott,United States,2016,Office Supplies,Storage,14.00
KH-16360,Katherine Hughes,United States,2017,Furniture,Chairs,314.04
EP-13915,Emily Phan,United States,2017,Technology,Accessories,42.99
NB-18655,Nona Balk,United States,2017,Office Supplies,Storage,10.57
PB-18805,Patrick Bzostek,United States,2015,Office Supplies,Binders,7.56
DV-13465,Dianna Vittorini,United States,2017,Office Supplies,Paper,60.26
KT-16465,Kean Takahito,United States,2014,Furniture,Chairs,0.00
TB-21520,Tracy Blumstein,United States,2015,Office Supplies,Envelopes,1.10
LH-16900,Lena Hernandez,United States,2014,Office Supplies,Binders,8.31
JD-15895,Jonathan Doherty,United States,2015,Office Supplies,Paper,48.94
EJ-14155,Eva Jacobs,United States,2016,Office Supplies,Appliances,297.64
AG-10495,Andrew Gjertsen,United States,2017,Office Supplies,Storage,5.97
AR-10405,Allen Rosenblatt,United States,2014,Furniture,Tables,3.59
CS-12175,Charles Sheldon,United States,2016,Furniture,Furnishings,13.85
JH-15820,John Huston,United States,2017,Technology,Accessories,-9.00
MH-17290,Marc Harrigan,United States,2014,Office Supplies,Labels,6.00
ML-17755,Max Ludwig,United States,2016,Office Supplies,Supplies,11.00
SN-20710,Steve Nguyen,United States,2016,Office Supplies,Art,1.03
TB-21400,Tom Boeckenhauer,United States,2014,Office Supplies,Paper,6.22
KN-16705,Kristina Nunn,United States,2017,Office Supplies,Envelopes,5.20
MG-17680,Maureen Gastineau,United States,2017,Technology,Accessories,65.99
BM-11575,Brendan Murry,United States,2017,Office Supplies,Storage,-43.91
FG-14260,Frank Gastineau,United States,2014,Office Supplies,Binders,219.45
NP-18325,NA,United States,2015,Furniture,Furnishings,18.35
TB-21400,Tom Boeckenhauer,United States,2017,Office Supplies,Binders,6.63
MS-17365,Maribeth chnelling,United States,2015,Furniture,Furnishings,-1.88
ZC-21910,Zuschuss Carroll,United States,2015,Furniture,Chairs,394.21
NP-18670,Nra Paige,United States,2017,Office Supplies,Paper,5.76
DG-13300,Deirdre Greer,United States,2015,Office Supplies,Paper,2.44
DR-12880,Dan Reichenbach,United States,2017,Furniture,Chairs,-14.00
KB-16240,Karen Bern,United States,2014,Office Supplies,Binders,-1.00
DB-13060,Dave Brooks,United States,2016,Office Supplies,Storage,207.00
MV-17485,Mark Van Huff,United States,2015,Furniture,Furnishings,-21.00
DB-13210,Dean Braden,United States,2017,Office Supplies,Binders,15.51
DB-13060,Dave Brooks,United States,2017,Office Supplies,Paper,13.32
DB-12970,Darren Budd,United States,2014,Office Supplies,Art,0.33
PG-18895,Paul Gonzalez,United States,2016,Furniture,Furnishings,10.41
DH-13075,Dave Hallsten,United States,2014,Office Supplies,Storage,9.70
DR-12880,Dan Reichenbach,United States,2017,Furniture,Chairs,23.03
CC-12610,Corey Catlett,United States,2017,Office Supplies,Appliances,23.98
PB-19105,Peter Bhler,United States,2017,Office Supplies,Art,6.46
CK-12760,Cyma Kinney,United States,2016,Office Supplies,Storage,14.68
GT-14710,Greg Tran,United States,2016,Office Supplies,Binders,15.34
AH-10120,Adrian Hane,United States,2017,Office Supplies,Art,0.59
SW-20275,Scott Williamson,United States,2017,Office Supplies,Storage,24.34
CL-12565,Clay Ludtke,United States,2016,Office Supplies,Binders,13.35
NB-18655,Nona Balk,United States,2015,Office Supplies,Paper,16.03
JH-15430,Jennifer Halladay,United States,2014,Office Supplies,Paper,11.10
CC-12220,Chris Cortes,United States,2017,Technology,Phones,41.79
AA-10645,Anna Andreadi,United States,2016,Office Supplies,Art,2.53
TS-21085,Thais Sissman,United States,2015,Office Supplies,Binders,-1.35
JK-15205,Jamie Kunitz,United States,2017,Office Supplies,Labels,20.61
PF-19165,Philip Fox,United States,2016,Office Supplies,Art,9.71
MY-18295,Muhammed YeDwab,United States,2017,Technology,Phones,1.40
JH-15985,Joseph Holt,United States,2015,Office Supplies,Binders,18.60
HG-14965,Henry Goldwyn,United States,2017,Office Supplies,Binders,-2929.48
LW-16825,Laurel Workman,United States,2016,Technology,Machines,-386.96
SD-20485,Shirley Daniels,United States,2014,Technology,Machines,30.10
PF-19120,Peter Fuller,United States,2015,Technology,Accessories,218.00
CB-12025,Cassandra Brandow,United States,2016,Office Supplies,Art,10.00
BF-11170,Ben Ferrer,United States,2014,Technology,Phones,29.00
SW-20275,Scott Williamson,United States,2016,Office Supplies,Binders,1.00
MS-17365,Maribeth chnelling,United States,2015,Furniture,Chairs,29.88
JE-15610,Jim Epp,United States,2017,Office Supplies,Binders,30.78
AB-10105,Adrian Barton,United States,2015,Furniture,Furnishings,-84.45
PS-19045,Penelope Sewall,United States,2017,Office Supplies,Storage,30.47
TS-21160,Theresa Swint,United States,2015,Office Supplies,Fasteners,0.24
JS-15595,Ji Stevenson,United States,2014,Office Supplies,Labels,4.91
MN-17935,Michael Nguyen,United States,2017,Furniture,Furnishings,37.88
SS-20140,Saphhira Shifley,United States,2017,Office Supplies,Binders,1.27
KD-16495,Keith Dawkins,United States,2016,Furniture,Bookcases,-12.88
JM-15865,John Murray,United States,2015,Office Supplies,Paper,12.44
SD-20485,Shirley Daniels,United States,2015,Office Supplies,Paper,6.81
CK-12325,Christine Kargatis,United States,2017,Furniture,Chairs,-12.85
CJ-12010,Caroline Jumper,United States,2016,Furniture,Furnishings,28.02
SG-20605,Speros Goranitis,United States,2014,Office Supplies,Paper,5.44
PG-18820,Patrick Gardner,United States,2014,Technology,Accessories,40.31
MB-17305,Maria Bertelson,United States,2015,Office Supplies,Art,1.93
TB-21400,Tom Boeckenhauer,United States,2014,Technology,Phones,28.00
JF-15295,Jason Fortune,United States,2017,Furniture,Chairs,4.00
FM-14380,Fred McMath,United States,2016,Office Supplies,Storage,0.00
AH-10120,Adrian Hane,United States,2016,Furniture,Tables,-264.00
SR-20740,Steven Roelle,United States,2016,Office Supplies,Paper,3.21
SL-20155,Sara Luxemburg,United States,2016,Office Supplies,Paper,3.11
AM-10360,Alice McCarthy,United States,2017,Office Supplies,Art,5.04
RH-19510,Rick Huthwaite,United States,2015,Office Supplies,Paper,73.41
CB-12415,Christy Brittain,United States,2016,Technology,Copiers,192.00
BB-11545,Brenda Bowman,United States,2015,Office Supplies,Paper,4.75
SJ-20125,Sanjit Jacobs,United States,2015,Office Supplies,Art,0.32
GM-14440,Gary McGarr,United States,2014,Office Supplies,Labels,22.20
AH-10030,Aaron Hawkins,United States,2014,Office Supplies,Binders,3.35
AS-10285,Alejandro Savely,United States,2016,Technology,Phones,-15.99
SU-20665,Stephanie Ulpright,United States,2017,Furniture,Chairs,-2.56
SA-20830,Sue Ann Reed,United States,2016,Office Supplies,Binders,-25.06
DK-12895,Dana Kaydos,United States,2017,Office Supplies,Paper,1.81
DK-13375,Dennis Kane,United States,2014,Technology,Phones,109.61
PB-19150,Philip Brown,United States,2017,Furniture,Furnishings,71.93
JE-15475,Jeremy Ellison,United States,2017,Technology,Accessories,15.00
RM-19675,Robert Marley,United States,2015,Technology,Phones,93.59
CR-12730,Craig Reiter,United States,2016,Office Supplies,Envelopes,45.32
DK-12835,Damala Kotsonis,United States,2017,Office Supplies,Binders,-5.76
AS-10090,Adam Shillingsburg,United States,2016,Furniture,Bookcases,-44.20
KD-16345,Katherine Ducich,United States,2017,Office Supplies,Binders,17.96
SC-20305,Sean Christensen,United States,2017,Technology,Accessories,55.92
MY-18295,Muhammed YeDwab,United States,2016,Office Supplies,Fasteners,2.91
BF-11080,Bart Folk,United States,2017,Office Supplies,Appliances,26.35
AA-10480,Andrew Allen,United States,2016,Office Supplies,Paper,10.09
RD-19810,Ross DeVincentis,United States,2017,Furniture,Chairs,9.16
GM-14440,Gary McGarr,United States,2014,Furniture,Chairs,149.15
KB-16600,Ken Brennan,United States,2017,Office Supplies,Binders,-1.93
MC-17590,Matt Collister,United States,2016,Technology,Phones,280.59
SC-20575,Sonia Cooley,United States,2015,Office Supplies,Binders,-1.31
PK-19075,Pete Kriz,United States,2016,Office Supplies,Paper,6.73
BT-11530,Bradley Talbott,United States,2017,Technology,Phones,66.72
LC-16960,Lindsay Castell,United States,2016,Office Supplies,Binders,-2.76
TH-21115,Thea Hudgings,United States,2016,Furniture,Chairs,-93.47
MK-17905,Michael Kennedy,United States,2016,Office Supplies,Storage,29.34
GH-14410,Gary Hansen,United States,2014,Office Supplies,Paper,33.72
JF-15190,Jamie Frazer,United States,2017,Office Supplies,Art,48.81
MS-17770,Maxwell Schwartz,United States,2017,Office Supplies,Storage,9.70
